"Product_Name","texts"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Product was not unlocked so we couldn't use it and had to return it. Very disappointed"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I was conscious of buying a iphone online due too so many people getting ripped off by a broken iphone sent to them or stolen one that can't be activated even. Best advice i can give read the sellers reviews and positive reviews number anywhere between 90 to 98 you should be fine. I have been wanting a iphone for awhile but i don't have 600 to shell out for one. About this iphone it is a 4s it has a sim card slot side it was a unlocked phone which it maybe but said cell phone carrier Verizon. So my best guess it is unlocked and previous owner used them. either way it worked just fine with Straight Talk i could text and send photos. I have a sim card slot but did not have to use it they ask me for some numbers and it worked. The video is ok i would say a lot better then old cellphone. 1080/30p good for taking pics with family friends video. Or a good stand by but by no means should this be used for professional filmography. The buttons are on the left a two volume buttons up and down and button to set the phone to ring on be silent. Theres a home buttom that is round wit a Square graphic the to button right issleep/shut down towards the left is a head phone jack and what seems to be a mic. Wifi works the apps store is great you can download a free magic app or google voice to make free wifi calls. Wifi does work. It runs IOS 9.3 the newest one. Memory 16GB you may want to a little more on a 32 GB. Icloud gives you 5GB free which is not a lot."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Total waste of money won't connect to anything cellular and wifi. Ugh so frustrating it's by far my worst Amazon purchase to date."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The Phones are not unlocked as stated !!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great quality, workes perfectly and looks new."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Its says unlocked....but Sprint cannot bring it to their network"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I bought this phone for my daughter and she loves it. The phone came in perfect condition. The sim card slot is regular size not micro, which is what I needed. Otherwise I would have had to buy a micro sim kit. Very happy with my purchase."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","good but did not bring the earbud"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone works great. It's my son's first phone and he loves it. Works on AT&T network with no trouble."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It was really good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Nice!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Wish I could leave negative stars, slow shipping despite having prime and phone won't even charge or stay powered on. My poor son was so disappointed. Horrible experience."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","excelent cell phone . I am very glad"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","excelente producto"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Speaker did not work. I have returned it for a refund and still haven't received my refund"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","i love it lol"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone works great can't wait to shop with you again"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Shouldn't be advertised as ""UNLOCKED"" NOT compatible with Sprint. FML."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very surprised with the quality since I didn't expect much! Its really in a very good condition and works perfectly! Very happy with the purchase."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","very good i like a product"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Just recently bought this phone, I started using it and people can't hear me, and the keyboard doesn't function,"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","ok"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It was as advertised"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Received as expected. Much better service than the Pantech phone. Like the Hot Spot availability to use with other devices when needed."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The iPhone itself appeared to be near new. However, the sim tool and ear buds were missing, even though the copy clear states that all original accessories were included. Vendor will not provide."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Terrific product"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I love this phone. I think that, besides the functionality, I really like how this sturdy this phone is---with just the right amount of weight to it. If something happens to my phone, I will buy this model again."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","all fine."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Products is as picture, love it"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Fine"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Bad product bad battery life"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I love it a lot! The iPhone 4/4S is my favorite designed Apple phone yet. I love everything about it despite not being able to upgrade passed IOS 9.3."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","works great and no problems with it and I have used it for last several months no problems."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","If I could I would give it no stars... the phone came and within a few weeks I had time to boot it up and change phones from my old one the this one... it was a mistake to change it before I checked the battery. From the beginning the battery didn't hold a charge very long and it took a long time to recharge... Now within 3 hours after it charged it was dead. I didn't use it once... Now it is trying to charge for 3 hours now and it is still in the red. I will take it to the Apple store to verify a dead battery.. I have sent the seller 2 letters with no responce."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Frequent crashes! Not reliable with catching available wifi!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Unlocked as described. Connected to t-mobile without issue."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Perfect. iPhone was unlocked, I took it in to AT&T, new sim card, 5 mins later everything was working 100%YES this was a verizon iphone! Verizon had apple unlock them, 4 & 4S in 2014. Just slip in a micro sim card, I tried my T-moble and moms Att... BOTH worked just fine.Very Happy"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","EXCELENT"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","EXCELENT"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone works fine with my T-mobile sim card and looks new. However it is quite slow (and I'm not sure if I've just grown used to the speed of the newer versions) and sometimes the screen freezes."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","good product great price fast shipping"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Not compatible with Verizon"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I am very angry.This phone is not Refurbished phone.The iphone's back has many hairline scratchesand Battery life is very short. Is only one-fifth of the normal.Setup iOS version is 9.0, so iphone speed is very slow.OMG purchase."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","works perfect!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It looks good and works"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Although billed as new, the telephone was sold sometime in 2013. So not quite an accurate description."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone did not switch on even after charging it for one hour...None of the buttons work....I don't understand how can a seller sell such kind of product....Must be really desperate for bad reviews..."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Yes...I'm truly 100% happy wit my iPhone. Great description and equipment testing."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very disappointed in this phone. We spent around 3 hours on another phone with apple support trying to get the wifi to work. Final determination was that this phone was grossly defective. Wifi icon would not even light up let alone work. In addition to wasting my time, I also wasted a $60 straight talk activation kit. I returned to Amazon and am waiting refund."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Works great thank you so much"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Excelent product and seller."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It's awesome"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I've had the phone for a few months now and is still working pretty good.."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Excellent seller and product!Thank you!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Quick delivery, and reasonable pricing."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","ok"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It is locked not unlocked"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The product arrived with no blemishes. I activated it on Tracfone and the sound quality was excellent. I would highly recommend this seller. No complaints with the product."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","muy bueno"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Thanks soo much its perfect !"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","My auxiliary cord and headphones will not plug into my phone. Very bummed out. Can't workout with my phone or listen to good music with it. After a few days the microphone no longer works so people cannot hear me. Avoid this company at all costs."
